Tenure_MinMaxScaled,MonthlyCharges_MinMaxScaled,TotalCharges_MinMaxScaled,SeniorCitizen_MinMaxScaled
0.42857142857142855,0.782122905027933,0.6445806204519341,1.0
0.0,0.9273743016759778,0.0591088982509894,1.0
0.7428571428571429,0.45810055865921795,0.9373164815524064,1.0
0.3857142857142857,0.9329608938547486,0.3891229414017618,0.0
0.6857142857142857,0.335195530726257,0.43086939869781693,1.0
0.5571428571428572,0.7709497206703911,0.5022341376228775,0.0
0.7857142857142857,0.6871508379888268,0.8133537597344568,1.0
0.12857142857142856,0.8268156424581006,0.7031788586748372,1.0
0.8857142857142858,0.5865921787709497,0.7717349674454231,0.0
0.5285714285714286,0.21787709497206703,0.4865313417592238,0.0
0.6428571428571429,0.09497206703910614,0.6990935784501467,0.0
0.3142857142857143,0.016759776536312845,0.49189327205412997,1.0
0.7428571428571429,0.7039106145251397,0.8427167113494191,1.0
0.07142857142857142,0.5307262569832403,0.5585344057193923,1.0
0.014285714285714285,0.9720670391061453,0.6687093067790119,0.0
0.7285714285714286,0.19553072625698326,0.31520490233626963,1.0
0.6285714285714286,0.9329608938547486,0.2281373675475552,0.0
0.17142857142857143,0.4804469273743017,0.7455636410060003,1.0
0.2571428571428571,0.3463687150837989,0.9477850121281756,0.0
0.6142857142857143,0.02234636871508379,0.7460743010340866,1.0
0.1857142857142857,0.6201117318435755,0.09498276522405208,1.0
0.39999999999999997,0.5418994413407822,0.3865696412613303,1.0
0.44285714285714284,0.21787709497206703,0.5933869526362824,1.0
0.14285714285714285,0.782122905027933,0.5753861866462402,0.0
0.9714285714285714,0.2122905027932961,0.3761011106855611,0.0
0.44285714285714284,1.0,0.7187539895314694,0.0
0.17142857142857143,0.9441340782122906,0.7842461381335375,0.0
0.3714285714285714,0.7094972067039107,0.8865058087578195,1.0
0.7000000000000001,0.3016759776536313,0.9498276522405208,1.0
0.9285714285714286,0.26256983240223464,0.8445040214477212,1.0
0.8,0.8100558659217878,0.6722839269756159,0.0
0.11428571428571427,0.2905027932960894,0.28826758585471723,1.0
0.9285714285714286,0.7597765363128492,0.06613047363717604,0.0
0.7857142857142857,0.17877094972067042,0.4981488573981872,1.0
0.6142857142857143,0.05586592178770951,0.5790884718498659,1.0
0.7571428571428571,0.5754189944134078,0.9565938976126643,1.0
0.014285714285714285,0.5251396648044693,0.6777735222775437,1.0
0.9571428571428572,0.6033519553072626,0.248053108642921,1.0
0.3,0.8044692737430168,0.27830971530703436,0.0
0.7000000000000001,0.6033519553072626,0.8695263628239499,1.0
0.014285714285714285,0.16201117318435754,0.735095110430231,1.0
0.6428571428571429,0.9944134078212291,0.2552023490361292,0.0
0.0,0.9217877094972068,0.7144133792927359,1.0
0.3714285714285714,0.899441340782123,0.5276394740201711,1.0
